sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,duration,education,ended_on,familiarity,gender,item,list,music_frequency,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,0_6_1_4_1_10,2021-12-13T14:38:32.539Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,402.604999997071,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- will -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,584847.700000003,584846.799999997,584427.524,584439.900000006,584444.195,584860.938,,10,will
screen,html.Screen,0_6_1_4_1_11,2021-12-13T14:38:32.963Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,410.06200000003446,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- be - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,585271.799999997,585271,584844.268,584847.900000006,584860.938,585277.912,,11,be
screen,html.Screen,0_6_1_4_1_12,2021-12-13T14:38:33.363Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,392.9880000059493,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- a --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,585671.700000003,585670.900000006,585261.239,585272,585277.912,585677.926,,12,a
screen,html.Screen,0_6_1_4_1_13,2021-12-13T14:38:33.843Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,472.9740000059828,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - financial -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,586151.799999997,586150.900000006,585661.255,585673.5,585677.926,586161.424,,13,financial
screen,html.Screen,0_6_1_4_1_14,2021-12-13T14:38:34.283Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,429.4760000059614,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- disaster --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,586591.700000003,586590.900000006,586144.753,586152,586161.424,586594.797,,14,disaster
screen,html.Screen,0_6_1_4_1_15,2021-12-13T14:38:34.707Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,420.10300000594,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- for --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,587015.700000003,587014.900000006,586578.127,586592,586594.797,587028.253,,15,for
screen,html.Screen,0_6_1_4_1_16,2021-12-13T14:38:35.187Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,466.5469999969937,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- taxpayers --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,587495.700000003,587494.799999997,587011.583,587016,587028.253,587511.92,,16,taxpayers
screen,html.Screen,0_6_1_4_1_17,2021-12-13T14:38:35.619Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,414.98000000591855,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- who ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,587927.700000003,587926.900000006,587495.247,587495.900000006,587511.92,587945.285,,17,who
screen,html.Screen,0_6_1_4_1_18,2021-12-13T14:38:36.043Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,405.61500000592787,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- care<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,588351.799999997,588350.900000006,587928.614,587927.900000006,587945.285,588362.077,,18,care
screen,html.Screen,0_6_1_4_1_19,2021-12-13T14:38:36.443Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,388.82300000591204,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>about --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,588751.700000003,588750.900000006,588345.406,588352,588362.077,588762.183,,19,about
screen,html.Screen,0_6_1_4_1_20,2021-12-13T14:38:36.915Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,460.8170000000391,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- education --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,589223.700000003,589223,588745.512,588751.900000006,588762.183,589228.995,,20,education
screen,html.Screen,0_6_1_4_1_21,2021-12-13T14:38:37.411Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,489.9050000059651,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- and ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,589719.700000003,589718.900000006,589212.324,589224,589228.995,589729.144,,21,and
screen,html.Screen,0_6_1_4_1_22,2021-12-13T14:38:38.019Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,597.7560000059893,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- other ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,590327.700000003,590326.900000006,589712.473,589720,589729.144,590329.209,,22,other
screen,html.Screen,0_6_1_4_1_23,2021-12-13T14:38:38.459Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,437.6910000059288,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- vital --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,590767.700000003,590766.900000006,590312.539,590327.900000006,590329.209,590779.517,,23,vital
screen,html.Screen,0_6_1_4_1_24,2021-12-13T14:38:38.851Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,379.3830000059679,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- services. --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,591159.700000003,591158.900000006,590762.845,590767.900000006,590779.517,591162.916,,24,services.
screen,html.Screen,0_6_1_4_1_25,2021-12-13T14:38:39.331Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,475.98400000599213,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- But ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,591639.6000000089,591638.900000006,591146.245,591160,591162.916,591646.407,,25,But
screen,html.Screen,0_6_1_4_1_26,2021-12-13T14:38:39.795Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,456.99300000595395,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- it's --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,592104.200000003,592103.400000006,591629.736,591639.900000006,591646.407,592113.038,,26,it's
screen,html.Screen,0_6_1_4_1_27,2021-12-13T14:38:40.219Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,413.8620000060182,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- far ----<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,592527.700000003,592526.900000006,592096.369,592104.400000006,592113.038,592530.019,,27,far
screen,html.Screen,0_6_1_4_1_28,2021-12-13T14:38:40.659Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,436.88100000598934,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- from<br>----- ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,592967.700000003,592966.900000006,592513.347,592527.900000006,592530.019,592980.121,,28,from
screen,html.Screen,0_6_1_4_1_29,2021-12-13T14:38:41.131Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,458.6789999969769,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>clear ---- --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,593439.700000003,593438.799999997,592963.45,592968,592980.121,593446.823,,29,clear
screen,html.Screen,0_6_1_4_1_30,2021-12-13T14:38:41.651Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,511.9769999970449,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- that --- --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,593959.700000003,593958.799999997,593430.153,593439.900000006,593446.823,593963.691,,30,that
screen,html.Screen,0_6_1_4_1_31,2021-12-13T14:38:42.099Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,443.4090000089491,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- the --- --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,594407.900000006,594407.1000000089,593947.02,593959.900000006,593963.691,594413.844,,31,the
screen,html.Screen,0_6_1_4_1_32,2021-12-13T14:38:42.563Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,456.9559999969788,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- law --- ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,594871.6000000089,594870.799999997,594397.173,594408.200000003,594413.844,594880.652,,32,law
screen,html.Screen,0_6_1_4_1_33,2021-12-13T14:38:43.083Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,510.2480000059586,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- can ---- -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,595391.6000000089,595390.900000006,594863.981,594871.900000006,594880.652,595397.468,,33,can
screen,html.Screen,0_6_1_4_1_34,2021-12-13T14:38:43.515Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,425.3319999970263,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- even -- -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,595823.700000003,595822.799999997,595380.797,595391.900000006,595397.468,595830.895,,34,even
screen,html.Screen,0_6_1_4_1_35,2021-12-13T14:38:43.947Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,423.8050000029616,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- be -------- ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,596255.6000000089,596254.700000003,595814.225,595823.900000006,595830.895,596264.539,,35,be
screen,html.Screen,0_6_1_4_1_36,2021-12-13T14:38:44.586Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,630.1610000029905,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- credited ---- - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,596895.5,596894.700000003,596247.866,596255.799999997,596264.539,596897.778,,36,credited
screen,html.Screen,0_6_1_4_1_37,2021-12-13T14:38:45.179Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,589.0219999969704,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- with - --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,597487.700000003,597486.799999997,596881.109,596895.799999997,596897.778,597498.254,,37,with
screen,html.Screen,0_6_1_4_1_38,2021-12-13T14:38:45.611Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,420.5459999970626,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- a --------- --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,597919.6000000089,597918.799999997,597481.581,597488,597498.254,597931.508,,38,a
screen,html.Screen,0_6_1_4_1_39,2021-12-13T14:38:46.250Z,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,627.291999996989,,response,,,2,E,,Space,keypress(Space),,,,instrumental,- ----- ---- ------------ ------ ------- --- ------ ----<br>--- ---- -- - --------- -------- --- --------- --- ----<br>----- --------- --- ----- ----- --------- --- ---- --- ----<br>----- ---- --- --- --- ---- -- -------- ---- - reduction --<br>----- -- ----------- ----- ---- ---- ---- ----- -------- --<br>---------- ---- ----- ----- ---- ------- -----------,598559.6000000089,598558.799999997,597914.838,597920,597931.508,598565.075,,39,reduction
